origen,destino,precios,hora_salida,hora_llegada,lleno,plaza_H_disponible,enlace_duracion,duracion_horas,duracion_minutos,dia_de_la_semana,dia_numero,mes,enlace_horas,enlace_minutos,duracion_total
Cáceres,Santiago de Compostela,90.0,08:31 h,17:42 h,0.0,1.0,2 horas 33 minutos,9,11,Lunes,30,Diciembre,2,33,9.183333333333334
Cáceres,Santiago de Compostela,77.4,13:30 h,22:10 h,0.0,1.0,1 horas 15 minutos,8,40,Lunes,30,Diciembre,1,15,8.666666666666666
Cáceres,Santiago de Compostela,61.8,08:31 h,17:42 h,0.0,1.0,2 horas 33 minutos,9,11,Martes,31,Diciembre,2,33,9.183333333333334
Cáceres,Santiago de Compostela,62.6,13:30 h,22:10 h,0.0,1.0,1 horas 15 minutos,8,40,Miércoles,01,Enero,1,15,8.666666666666666
Cáceres,Santiago de Compostela,71.0,08:31 h,17:42 h,0.0,1.0,2 horas 33 minutos,9,11,Jueves,02,Enero,2,33,9.183333333333334
Cáceres,Santiago de Compostela,62.6,13:30 h,22:10 h,0.0,0.0,1 horas 15 minutos,8,40,Jueves,02,Enero,1,15,8.666666666666666
Cáceres,Santiago de Compostela,67.7,08:31 h,17:42 h,0.0,1.0,2 horas 33 minutos,9,11,Viernes,03,Enero,2,33,9.183333333333334
Cáceres,Santiago de Compostela,70.0,13:30 h,22:10 h,0.0,1.0,1 horas 15 minutos,8,40,Viernes,03,Enero,1,15,8.666666666666666
Cáceres,Santiago de Compostela,52.8,09:37 h,17:42 h,0.0,1.0,1 horas 28 minutos,8,5,Sábado,04,Enero,1,28,8.083333333333334
Cáceres,Santiago de Compostela,64.2,09:37 h,17:42 h,0.0,0.0,1 horas 28 minutos,8,5,Sábado,04,Enero,1,28,8.083333333333334
Cáceres,Santiago de Compostela,60.2,09:37 h,17:42 h,0.0,1.0,1 horas 28 minutos,8,5,Domingo,05,Enero,1,28,8.083333333333334
Cáceres,Santiago de Compostela,72.6,09:37 h,17:42 h,0.0,0.0,1 horas 28 minutos,8,5,Domingo,05,Enero,1,28,8.083333333333334
Cáceres,Santiago de Compostela,49.5,09:37 h,17:42 h,0.0,1.0,1 horas 28 minutos,8,5,Lunes,06,Enero,1,28,8.083333333333334
Cáceres,Santiago de Compostela,64.2,09:37 h,17:42 h,0.0,0.0,1 horas 28 minutos,8,5,Lunes,06,Enero,1,28,8.083333333333334
Cáceres,Santiago de Compostela,70.0,13:30 h,22:10 h,0.0,1.0,1 horas 15 minutos,8,40,Lunes,06,Enero,1,15,8.666666666666666
Cáceres,Santiago de Compostela,78.4,08:31 h,17:42 h,0.0,1.0,2 horas 33 minutos,9,11,Martes,07,Enero,2,33,9.183333333333334
Cáceres,Santiago de Compostela,84.8,13:30 h,22:10 h,0.0,1.0,1 horas 15 minutos,8,40,Martes,07,Enero,1,15,8.666666666666666
Cáceres,Santiago de Compostela,42.1,08:31 h,17:42 h,0.0,1.0,2 horas 33 minutos,9,11,Miércoles,08,Enero,2,33,9.183333333333334
Cáceres,Santiago de Compostela,55.3,13:30 h,22:10 h,0.0,1.0,1 horas 15 minutos,8,40,Miércoles,08,Enero,1,15,8.666666666666666
Cáceres,Santiago de Compostela,38.8,08:31 h,17:42 h,0.0,1.0,2 horas 33 minutos,9,11,Jueves,09,Enero,2,33,9.183333333333334
Cáceres,Santiago de Compostela,62.6,13:30 h,22:10 h,0.0,1.0,1 horas 15 minutos,8,40,Jueves,09,Enero,1,15,8.666666666666666
Cáceres,Santiago de Compostela,46.2,08:31 h,17:42 h,0.0,1.0,2 horas 33 minutos,9,11,Viernes,10,Enero,2,33,9.183333333333334
Cáceres,Santiago de Compostela,62.6,13:30 h,22:10 h,0.0,1.0,1 horas 15 minutos,8,40,Viernes,10,Enero,1,15,8.666666666666666
Cáceres,Santiago de Compostela,35.1,09:37 h,17:42 h,0.0,1.0,1 horas 28 minutos,8,5,Sábado,11,Enero,1,28,8.083333333333334
Cáceres,Santiago de Compostela,51.7,09:37 h,17:42 h,0.0,0.0,1 horas 28 minutos,8,5,Sábado,11,Enero,1,28,8.083333333333334
Cáceres,Santiago de Compostela,53.7,09:37 h,17:42 h,0.0,1.0,1 horas 28 minutos,8,5,Domingo,12,Enero,1,28,8.083333333333334
Cáceres,Santiago de Compostela,72.6,09:37 h,17:42 h,0.0,0.0,1 horas 28 minutos,8,5,Domingo,12,Enero,1,28,8.083333333333334
Cáceres,Santiago de Compostela,70.0,13:30 h,22:10 h,0.0,1.0,1 horas 15 minutos,8,40,Domingo,12,Enero,1,15,8.666666666666666
Cáceres,Santiago de Compostela,35.1,08:31 h,17:42 h,0.0,1.0,2 horas 33 minutos,9,11,Lunes,13,Enero,2,33,9.183333333333334
Cáceres,Santiago de Compostela,44.2,13:30 h,22:10 h,0.0,1.0,1 horas 15 minutos,8,40,Lunes,13,Enero,1,15,8.666666666666666
Cáceres,Santiago de Compostela,35.1,08:31 h,17:42 h,0.0,1.0,2 horas 33 minutos,9,11,Martes,14,Enero,2,33,9.183333333333334
Cáceres,Santiago de Compostela,55.3,13:30 h,22:10 h,0.0,1.0,1 horas 15 minutos,8,40,Martes,14,Enero,1,15,8.666666666666666
Cáceres,Santiago de Compostela,35.1,08:31 h,17:42 h,0.0,1.0,2 horas 33 minutos,9,11,Miércoles,15,Enero,2,33,9.183333333333334
Cáceres,Santiago de Compostela,55.3,13:30 h,22:10 h,0.0,1.0,1 horas 15 minutos,8,40,Miércoles,15,Enero,1,15,8.666666666666666
Cáceres,Santiago de Compostela,35.1,08:31 h,17:42 h,0.0,1.0,2 horas 33 minutos,9,11,Jueves,16,Enero,2,33,9.183333333333334
Cáceres,Santiago de Compostela,62.6,13:30 h,22:10 h,0.0,1.0,1 horas 15 minutos,8,40,Jueves,16,Enero,1,15,8.666666666666666
Cáceres,Santiago de Compostela,46.2,08:31 h,17:42 h,0.0,1.0,2 horas 33 minutos,9,11,Viernes,17,Enero,2,33,9.183333333333334
Cáceres,Santiago de Compostela,62.6,13:30 h,22:10 h,0.0,1.0,1 horas 15 minutos,8,40,Viernes,17,Enero,1,15,8.666666666666666
Cáceres,Santiago de Compostela,35.1,09:37 h,17:42 h,0.0,1.0,1 horas 28 minutos,8,5,Sábado,18,Enero,1,28,8.083333333333334
Cáceres,Santiago de Compostela,51.7,09:37 h,17:42 h,0.0,0.0,1 horas 28 minutos,8,5,Sábado,18,Enero,1,28,8.083333333333334
Cáceres,Santiago de Compostela,46.2,09:37 h,17:42 h,0.0,1.0,1 horas 28 minutos,8,5,Domingo,19,Enero,1,28,8.083333333333334
Cáceres,Santiago de Compostela,64.2,09:37 h,17:42 h,0.0,0.0,1 horas 28 minutos,8,5,Domingo,19,Enero,1,28,8.083333333333334
Cáceres,Santiago de Compostela,62.6,13:30 h,22:10 h,0.0,1.0,1 horas 15 minutos,8,40,Domingo,19,Enero,1,15,8.666666666666666
Cáceres,Santiago de Compostela,35.1,08:31 h,17:42 h,0.0,1.0,2 horas 33 minutos,9,11,Lunes,20,Enero,2,33,9.183333333333334
Cáceres,Santiago de Compostela,44.2,13:30 h,22:10 h,0.0,1.0,1 horas 15 minutos,8,40,Lunes,20,Enero,1,15,8.666666666666666
Cáceres,Cuenca,,06:09 h,12:00 h,1.0,0.0, 43 minutos,5,51,Lunes,23,Diciembre,0,43,5.85
Cáceres,Cuenca,59.3,08:31 h,15:24 h,0.0,1.0,2 horas 42 minutos,6,53,Lunes,23,Diciembre,2,42,6.883333333333333
Cáceres,Cuenca,71.6,08:31 h,15:24 h,0.0,0.0,2 horas 42 minutos,6,53,Lunes,23,Diciembre,2,42,6.883333333333333
Cáceres,Cuenca,66.6,13:30 h,20:04 h,0.0,0.0,1 horas 50 minutos,6,34,Lunes,23,Diciembre,1,50,6.566666666666666
Cáceres,Cuenca,57.5,13:30 h,20:40 h,0.0,0.0,2 horas 30 minutos,7,10,Lunes,23,Diciembre,2,30,7.166666666666667
Cáceres,Cuenca,62.2,16:02 h,22:04 h,0.0,1.0,1 horas 16 minutos,6,2,Lunes,23,Diciembre,1,16,6.033333333333333
Cáceres,Cuenca,66.6,06:09 h,12:00 h,0.0,1.0, 43 minutos,5,51,Martes,24,Diciembre,0,43,5.85
Cáceres,Cuenca,40.7,08:31 h,15:24 h,0.0,1.0,2 horas 42 minutos,6,53,Martes,24,Diciembre,2,42,6.883333333333333
Cáceres,Cuenca,58.0,08:31 h,15:24 h,0.0,0.0,2 horas 42 minutos,6,53,Martes,24,Diciembre,2,42,6.883333333333333
Cáceres,Cuenca,57.5,13:30 h,20:04 h,0.0,1.0,1 horas 50 minutos,6,34,Martes,24,Diciembre,1,50,6.566666666666666
Cáceres,Cuenca,53.0,13:30 h,20:40 h,0.0,1.0,2 horas 30 minutos,7,10,Martes,24,Diciembre,2,30,7.166666666666667
Cáceres,Cuenca,28.6,09:37 h,15:24 h,0.0,1.0,1 horas 31 minutos,5,47,Miércoles,25,Diciembre,1,31,5.783333333333333
Cáceres,Cuenca,,09:37 h,15:24 h,1.0,0.0,1 horas 31 minutos,5,47,Miércoles,25,Diciembre,1,31,5.783333333333333
Cáceres,Cuenca,48.1,13:30 h,19:20 h,0.0,1.0,1 horas 0 minutos,5,50,Miércoles,25,Diciembre,1,0,5.833333333333333
Cáceres,Cuenca,53.2,16:02 h,22:04 h,0.0,1.0,1 horas 16 minutos,6,2,Miércoles,25,Diciembre,1,16,6.033333333333333
Cáceres,Cuenca,,06:09 h,12:00 h,1.0,0.0, 43 minutos,5,51,Jueves,26,Diciembre,0,43,5.85
Cáceres,Cuenca,53.8,08:31 h,15:24 h,0.0,1.0,2 horas 42 minutos,6,53,Jueves,26,Diciembre,2,42,6.883333333333333
Cáceres,Cuenca,,08:31 h,15:24 h,1.0,0.0,2 horas 42 minutos,6,53,Jueves,26,Diciembre,2,42,6.883333333333333
Cáceres,Cuenca,,13:30 h,20:04 h,1.0,0.0,1 horas 50 minutos,6,34,Jueves,26,Diciembre,1,50,6.566666666666666
Cáceres,Cuenca,,13:30 h,20:40 h,1.0,0.0,2 horas 30 minutos,7,10,Jueves,26,Diciembre,2,30,7.166666666666667
Cáceres,Cuenca,,16:02 h,22:04 h,1.0,0.0,1 horas 16 minutos,6,2,Jueves,26,Diciembre,1,16,6.033333333333333
Cáceres,Cuenca,,06:09 h,12:00 h,1.0,0.0, 43 minutos,5,51,Viernes,27,Diciembre,0,43,5.85
Cáceres,Cuenca,55.3,08:31 h,15:24 h,0.0,1.0,2 horas 42 minutos,6,53,Viernes,27,Diciembre,2,42,6.883333333333333
Cáceres,Cuenca,,08:31 h,15:24 h,1.0,0.0,2 horas 42 minutos,6,53,Viernes,27,Diciembre,2,42,6.883333333333333
Cáceres,Cuenca,66.6,13:30 h,20:04 h,0.0,1.0,1 horas 50 minutos,6,34,Viernes,27,Diciembre,1,50,6.566666666666666
Cáceres,Cuenca,62.0,13:30 h,20:40 h,0.0,1.0,2 horas 30 minutos,7,10,Viernes,27,Diciembre,2,30,7.166666666666667
Cáceres,Cuenca,62.2,16:02 h,22:04 h,0.0,1.0,1 horas 16 minutos,6,2,Viernes,27,Diciembre,1,16,6.033333333333333
Cáceres,Cuenca,,06:09 h,12:00 h,1.0,0.0, 43 minutos,5,51,Sábado,28,Diciembre,0,43,5.85
Cáceres,Cuenca,58.6,09:37 h,15:24 h,0.0,1.0,1 horas 31 minutos,5,47,Sábado,28,Diciembre,1,31,5.783333333333333
Cáceres,Cuenca,,09:37 h,15:24 h,1.0,0.0,1 horas 31 minutos,5,47,Sábado,28,Diciembre,1,31,5.783333333333333
Cáceres,Cuenca,53.2,16:02 h,22:04 h,0.0,1.0,1 horas 16 minutos,6,2,Sábado,28,Diciembre,1,16,6.033333333333333
Cáceres,Cuenca,58.6,09:37 h,15:24 h,0.0,1.0,1 horas 31 minutos,5,47,Domingo,29,Diciembre,1,31,5.783333333333333
Cáceres,Cuenca,,09:37 h,15:24 h,1.0,0.0,1 horas 31 minutos,5,47,Domingo,29,Diciembre,1,31,5.783333333333333
Cáceres,Cuenca,48.1,13:30 h,19:20 h,0.0,1.0,1 horas 0 minutos,5,50,Domingo,29,Diciembre,1,0,5.833333333333333
Cáceres,Cuenca,62.2,16:02 h,22:04 h,0.0,1.0,1 horas 16 minutos,6,2,Domingo,29,Diciembre,1,16,6.033333333333333
Cáceres,Cuenca,,06:09 h,12:00 h,1.0,0.0, 43 minutos,5,51,Lunes,30,Diciembre,0,43,5.85
Cáceres,Cuenca,43.2,08:31 h,15:24 h,0.0,1.0,2 horas 42 minutos,6,53,Lunes,30,Diciembre,2,42,6.883333333333333
Cáceres,Cuenca,,08:31 h,15:24 h,1.0,0.0,2 horas 42 minutos,6,53,Lunes,30,Diciembre,2,42,6.883333333333333
Cáceres,Cuenca,57.5,13:30 h,20:04 h,0.0,1.0,1 horas 50 minutos,6,34,Lunes,30,Diciembre,1,50,6.566666666666666
Cáceres,Cuenca,48.4,13:30 h,20:40 h,0.0,1.0,2 horas 30 minutos,7,10,Lunes,30,Diciembre,2,30,7.166666666666667
Cáceres,Cuenca,47.8,16:02 h,22:04 h,0.0,1.0,1 horas 16 minutos,6,2,Lunes,30,Diciembre,1,16,6.033333333333333
Cáceres,Cuenca,48.4,06:09 h,12:00 h,0.0,1.0, 43 minutos,5,51,Martes,31,Diciembre,0,43,5.85
Cáceres,Cuenca,28.6,08:31 h,15:24 h,0.0,1.0,2 horas 42 minutos,6,53,Martes,31,Diciembre,2,42,6.883333333333333
Cáceres,Cuenca,44.3,08:31 h,15:24 h,0.0,0.0,2 horas 42 minutos,6,53,Martes,31,Diciembre,2,42,6.883333333333333
Cáceres,Cuenca,57.5,13:30 h,20:04 h,0.0,1.0,1 horas 50 minutos,6,34,Martes,31,Diciembre,1,50,6.566666666666666
Cáceres,Cuenca,48.4,13:30 h,20:40 h,0.0,1.0,2 horas 30 minutos,7,10,Martes,31,Diciembre,2,30,7.166666666666667
Cáceres,Cuenca,39.9,09:37 h,15:24 h,0.0,1.0,1 horas 31 minutos,5,47,Miércoles,01,Enero,1,31,5.783333333333333
Cáceres,Cuenca,53.4,09:37 h,15:24 h,0.0,0.0,1 horas 31 minutos,5,47,Miércoles,01,Enero,1,31,5.783333333333333
Cáceres,Cuenca,48.1,13:30 h,19:20 h,0.0,1.0,1 horas 0 minutos,5,50,Miércoles,01,Enero,1,0,5.833333333333333
Cáceres,Cuenca,53.2,16:02 h,22:04 h,0.0,1.0,1 horas 16 minutos,6,2,Miércoles,01,Enero,1,16,6.033333333333333
Cáceres,Cuenca,57.5,06:09 h,12:00 h,0.0,1.0, 43 minutos,5,51,Jueves,02,Enero,0,43,5.85
Cáceres,Cuenca,54.6,08:31 h,15:24 h,0.0,1.0,2 horas 42 minutos,6,53,Jueves,02,Enero,2,42,6.883333333333333
Cáceres,Cuenca,62.5,08:31 h,15:24 h,0.0,0.0,2 horas 42 minutos,6,53,Jueves,02,Enero,2,42,6.883333333333333
Cáceres,Cuenca,57.5,13:30 h,20:04 h,0.0,0.0,1 horas 50 minutos,6,34,Jueves,02,Enero,1,50,6.566666666666666
Cáceres,Cuenca,57.5,13:30 h,20:40 h,0.0,0.0,2 horas 30 minutos,7,10,Jueves,02,Enero,2,30,7.166666666666667
Cáceres,Cuenca,56.8,16:02 h,22:04 h,0.0,1.0,1 horas 16 minutos,6,2,Jueves,02,Enero,1,16,6.033333333333333
Cáceres,Cuenca,53.0,06:09 h,12:00 h,0.0,1.0, 43 minutos,5,51,Viernes,03,Enero,0,43,5.85
Cáceres,Cuenca,47.2,08:31 h,15:24 h,0.0,1.0,2 horas 42 minutos,6,53,Viernes,03,Enero,2,42,6.883333333333333
Cáceres,Cuenca,58.0,08:31 h,15:24 h,0.0,0.0,2 horas 42 minutos,6,53,Viernes,03,Enero,2,42,6.883333333333333
Cáceres,Cuenca,53.0,13:30 h,20:04 h,0.0,1.0,1 horas 50 minutos,6,34,Viernes,03,Enero,1,50,6.566666666666666
Cáceres,Cuenca,57.5,13:30 h,20:40 h,0.0,1.0,2 horas 30 minutos,7,10,Viernes,03,Enero,2,30,7.166666666666667
Cáceres,Cuenca,62.2,16:02 h,22:04 h,0.0,1.0,1 horas 16 minutos,6,2,Viernes,03,Enero,1,16,6.033333333333333
Cáceres,Cuenca,53.0,06:09 h,12:00 h,0.0,1.0, 43 minutos,5,51,Sábado,04,Enero,0,43,5.85
Cáceres,Cuenca,51.3,09:37 h,15:24 h,0.0,1.0,1 horas 31 minutos,5,47,Sábado,04,Enero,1,31,5.783333333333333
Cáceres,Cuenca,62.5,09:37 h,15:24 h,0.0,0.0,1 horas 31 minutos,5,47,Sábado,04,Enero,1,31,5.783333333333333
Cáceres,Cuenca,62.2,16:02 h,22:04 h,0.0,1.0,1 horas 16 minutos,6,2,Sábado,04,Enero,1,16,6.033333333333333
Cáceres,Cuenca,47.2,09:37 h,15:24 h,0.0,1.0,1 horas 31 minutos,5,47,Domingo,05,Enero,1,31,5.783333333333333
Cáceres,Cuenca,58.0,09:37 h,15:24 h,0.0,0.0,1 horas 31 minutos,5,47,Domingo,05,Enero,1,31,5.783333333333333
Cáceres,Cuenca,44.0,09:37 h,15:24 h,0.0,1.0,1 horas 31 minutos,5,47,Lunes,06,Enero,1,31,5.783333333333333
Cáceres,Cuenca,58.0,09:37 h,15:24 h,0.0,0.0,1 horas 31 minutos,5,47,Lunes,06,Enero,1,31,5.783333333333333
Cáceres,Cuenca,48.1,13:30 h,19:20 h,0.0,1.0,1 horas 0 minutos,5,50,Lunes,06,Enero,1,0,5.833333333333333
Cáceres,Cuenca,47.8,16:02 h,22:04 h,0.0,1.0,1 horas 16 minutos,6,2,Lunes,06,Enero,1,16,6.033333333333333
Cáceres,Cuenca,53.0,06:09 h,12:00 h,0.0,1.0, 43 minutos,5,51,Martes,07,Enero,0,43,5.85
Cáceres,Cuenca,42.5,08:31 h,15:24 h,0.0,1.0,2 horas 42 minutos,6,53,Martes,07,Enero,2,42,6.883333333333333
Cáceres,Cuenca,48.9,08:31 h,15:24 h,0.0,0.0,2 horas 42 minutos,6,53,Martes,07,Enero,2,42,6.883333333333333
Cáceres,Cuenca,43.9,13:30 h,20:04 h,0.0,1.0,1 horas 50 minutos,6,34,Martes,07,Enero,1,50,6.566666666666666
Cáceres,Cuenca,53.0,13:30 h,20:40 h,0.0,1.0,2 horas 30 minutos,7,10,Martes,07,Enero,2,30,7.166666666666667
Cáceres,Cuenca,44.2,16:02 h,22:04 h,0.0,1.0,1 horas 16 minutos,6,2,Martes,07,Enero,1,16,6.033333333333333
Cáceres,Cuenca,43.9,06:09 h,12:00 h,0.0,1.0, 43 minutos,5,51,Miércoles,08,Enero,0,43,5.85
Cáceres,Cuenca,31.8,08:31 h,15:24 h,0.0,1.0,2 horas 42 minutos,6,53,Miércoles,08,Enero,2,42,6.883333333333333
Cáceres,Cuenca,44.3,08:31 h,15:24 h,0.0,0.0,2 horas 42 minutos,6,53,Miércoles,08,Enero,2,42,6.883333333333333
Cáceres,Cuenca,37.1,13:30 h,20:04 h,0.0,1.0,1 horas 50 minutos,6,34,Miércoles,08,Enero,1,50,6.566666666666666
Cáceres,Cuenca,43.9,13:30 h,20:40 h,0.0,1.0,2 horas 30 minutos,7,10,Miércoles,08,Enero,2,30,7.166666666666667
Cáceres,Cuenca,39.1,16:02 h,22:04 h,0.0,1.0,1 horas 16 minutos,6,2,Miércoles,08,Enero,1,16,6.033333333333333
Cáceres,Cuenca,39.3,06:09 h,12:00 h,0.0,1.0, 43 minutos,5,51,Jueves,09,Enero,0,43,5.85
Cáceres,Cuenca,32.6,08:31 h,15:24 h,0.0,1.0,2 horas 42 minutos,6,53,Jueves,09,Enero,2,42,6.883333333333333
Cáceres,Cuenca,48.9,08:31 h,15:24 h,0.0,0.0,2 horas 42 minutos,6,53,Jueves,09,Enero,2,42,6.883333333333333
Cáceres,Cuenca,48.4,13:30 h,20:04 h,0.0,1.0,1 horas 50 minutos,6,34,Jueves,09,Enero,1,50,6.566666666666666
Cáceres,Cuenca,48.4,13:30 h,20:40 h,0.0,1.0,2 horas 30 minutos,7,10,Jueves,09,Enero,2,30,7.166666666666667
Cáceres,Cuenca,39.1,16:02 h,22:04 h,0.0,1.0,1 horas 16 minutos,6,2,Jueves,09,Enero,1,16,6.033333333333333
Cáceres,Cuenca,48.4,06:09 h,12:00 h,0.0,1.0, 43 minutos,5,51,Viernes,10,Enero,0,43,5.85
Cáceres,Cuenca,36.6,08:31 h,15:24 h,0.0,1.0,2 horas 42 minutos,6,53,Viernes,10,Enero,2,42,6.883333333333333
Cáceres,Cuenca,53.4,08:31 h,15:24 h,0.0,0.0,2 horas 42 minutos,6,53,Viernes,10,Enero,2,42,6.883333333333333
Cáceres,Cuenca,48.4,13:30 h,20:04 h,0.0,1.0,1 horas 50 minutos,6,34,Viernes,10,Enero,1,50,6.566666666666666
Cáceres,Cuenca,48.4,13:30 h,20:40 h,0.0,1.0,2 horas 30 minutos,7,10,Viernes,10,Enero,2,30,7.166666666666667
Cáceres,Cuenca,44.2,16:02 h,22:04 h,0.0,1.0,1 horas 16 minutos,6,2,Viernes,10,Enero,1,16,6.033333333333333
Cáceres,Cuenca,43.9,06:09 h,12:00 h,0.0,1.0, 43 minutos,5,51,Sábado,11,Enero,0,43,5.85
Cáceres,Cuenca,32.6,09:37 h,15:24 h,0.0,1.0,1 horas 31 minutos,5,47,Sábado,11,Enero,1,31,5.783333333333333
Cáceres,Cuenca,48.9,09:37 h,15:24 h,0.0,0.0,1 horas 31 minutos,5,47,Sábado,11,Enero,1,31,5.783333333333333
Cáceres,Cuenca,44.2,16:02 h,22:04 h,0.0,1.0,1 horas 16 minutos,6,2,Sábado,11,Enero,1,16,6.033333333333333
Cáceres,Cuenca,36.6,09:37 h,15:24 h,0.0,1.0,1 horas 31 minutos,5,47,Domingo,12,Enero,1,31,5.783333333333333
Cáceres,Cuenca,53.4,09:37 h,15:24 h,0.0,0.0,1 horas 31 minutos,5,47,Domingo,12,Enero,1,31,5.783333333333333
Cáceres,Cuenca,48.1,13:30 h,19:20 h,0.0,1.0,1 horas 0 minutos,5,50,Domingo,12,Enero,1,0,5.833333333333333
Cáceres,Cuenca,47.8,16:02 h,22:04 h,0.0,1.0,1 horas 16 minutos,6,2,Domingo,12,Enero,1,16,6.033333333333333
Cáceres,Cuenca,43.9,06:09 h,12:00 h,0.0,1.0, 43 minutos,5,51,Lunes,13,Enero,0,43,5.85
Cáceres,Cuenca,26.6,08:31 h,15:24 h,0.0,1.0,2 horas 42 minutos,6,53,Lunes,13,Enero,2,42,6.883333333333333
Cáceres,Cuenca,42.1,08:31 h,15:24 h,0.0,0.0,2 horas 42 minutos,6,53,Lunes,13,Enero,2,42,6.883333333333333
Cáceres,Cuenca,37.1,13:30 h,20:04 h,0.0,1.0,1 horas 50 minutos,6,34,Lunes,13,Enero,1,50,6.566666666666666
Cáceres,Cuenca,39.3,13:30 h,20:40 h,0.0,1.0,2 horas 30 minutos,7,10,Lunes,13,Enero,2,30,7.166666666666667
Cáceres,Cuenca,39.1,16:02 h,22:04 h,0.0,1.0,1 horas 16 minutos,6,2,Lunes,13,Enero,1,16,6.033333333333333
Cáceres,Cuenca,39.3,06:09 h,12:00 h,0.0,1.0, 43 minutos,5,51,Martes,14,Enero,0,43,5.85
Cáceres,Cuenca,26.6,08:31 h,15:24 h,0.0,1.0,2 horas 42 minutos,6,53,Martes,14,Enero,2,42,6.883333333333333
Cáceres,Cuenca,42.1,08:31 h,15:24 h,0.0,0.0,2 horas 42 minutos,6,53,Martes,14,Enero,2,42,6.883333333333333
Cáceres,Cuenca,37.1,13:30 h,20:04 h,0.0,1.0,1 horas 50 minutos,6,34,Martes,14,Enero,1,50,6.566666666666666
Cáceres,Cuenca,43.9,13:30 h,20:40 h,0.0,1.0,2 horas 30 minutos,7,10,Martes,14,Enero,2,30,7.166666666666667
Cáceres,Cuenca,39.1,16:02 h,22:04 h,0.0,1.0,1 horas 16 minutos,6,2,Martes,14,Enero,1,16,6.033333333333333
Cáceres,Cuenca,39.3,06:09 h,12:00 h,0.0,1.0, 43 minutos,5,51,Miércoles,15,Enero,0,43,5.85
Cáceres,Cuenca,26.6,08:31 h,15:24 h,0.0,1.0,2 horas 42 minutos,6,53,Miércoles,15,Enero,2,42,6.883333333333333
Cáceres,Cuenca,42.1,08:31 h,15:24 h,0.0,0.0,2 horas 42 minutos,6,53,Miércoles,15,Enero,2,42,6.883333333333333
Cáceres,Cuenca,39.3,13:30 h,20:04 h,0.0,1.0,1 horas 50 minutos,6,34,Miércoles,15,Enero,1,50,6.566666666666666
Cáceres,Cuenca,43.9,13:30 h,20:40 h,0.0,1.0,2 horas 30 minutos,7,10,Miércoles,15,Enero,2,30,7.166666666666667
Cáceres,Cuenca,39.1,16:02 h,22:04 h,0.0,1.0,1 horas 16 minutos,6,2,Miércoles,15,Enero,1,16,6.033333333333333
Cáceres,Cuenca,39.3,06:09 h,12:00 h,0.0,1.0, 43 minutos,5,51,Jueves,16,Enero,0,43,5.85
Cáceres,Cuenca,32.6,08:31 h,15:24 h,0.0,1.0,2 horas 42 minutos,6,53,Jueves,16,Enero,2,42,6.883333333333333
Cáceres,Cuenca,48.9,08:31 h,15:24 h,0.0,0.0,2 horas 42 minutos,6,53,Jueves,16,Enero,2,42,6.883333333333333
Cáceres,Cuenca,43.9,13:30 h,20:04 h,0.0,1.0,1 horas 50 minutos,6,34,Jueves,16,Enero,1,50,6.566666666666666
Cáceres,Cuenca,48.4,13:30 h,20:40 h,0.0,1.0,2 horas 30 minutos,7,10,Jueves,16,Enero,2,30,7.166666666666667
Cáceres,Cuenca,39.1,16:02 h,22:04 h,0.0,1.0,1 horas 16 minutos,6,2,Jueves,16,Enero,1,16,6.033333333333333
Cáceres,Cuenca,43.9,06:09 h,12:00 h,0.0,1.0, 43 minutos,5,51,Viernes,17,Enero,0,43,5.85
Cáceres,Cuenca,36.6,08:31 h,15:24 h,0.0,1.0,2 horas 42 minutos,6,53,Viernes,17,Enero,2,42,6.883333333333333
Cáceres,Cuenca,53.4,08:31 h,15:24 h,0.0,0.0,2 horas 42 minutos,6,53,Viernes,17,Enero,2,42,6.883333333333333
Cáceres,Cuenca,43.9,13:30 h,20:04 h,0.0,1.0,1 horas 50 minutos,6,34,Viernes,17,Enero,1,50,6.566666666666666
Cáceres,Cuenca,48.4,13:30 h,20:40 h,0.0,1.0,2 horas 30 minutos,7,10,Viernes,17,Enero,2,30,7.166666666666667
Cáceres,Cuenca,44.2,16:02 h,22:04 h,0.0,1.0,1 horas 16 minutos,6,2,Viernes,17,Enero,1,16,6.033333333333333
Cáceres,Cuenca,43.9,06:09 h,12:00 h,0.0,1.0, 43 minutos,5,51,Sábado,18,Enero,0,43,5.85
Cáceres,Cuenca,32.6,09:37 h,15:24 h,0.0,1.0,1 horas 31 minutos,5,47,Sábado,18,Enero,1,31,5.783333333333333
Cáceres,Cuenca,48.9,09:37 h,15:24 h,0.0,0.0,1 horas 31 minutos,5,47,Sábado,18,Enero,1,31,5.783333333333333
Cáceres,Cuenca,44.2,16:02 h,22:04 h,0.0,1.0,1 horas 16 minutos,6,2,Sábado,18,Enero,1,16,6.033333333333333
Cáceres,Cuenca,36.6,09:37 h,15:24 h,0.0,1.0,1 horas 31 minutos,5,47,Domingo,19,Enero,1,31,5.783333333333333
Cáceres,Cuenca,53.4,09:37 h,15:24 h,0.0,0.0,1 horas 31 minutos,5,47,Domingo,19,Enero,1,31,5.783333333333333
Cáceres,Cuenca,48.1,13:30 h,19:20 h,0.0,1.0,1 horas 0 minutos,5,50,Domingo,19,Enero,1,0,5.833333333333333
